Station,SampleDate,Sample.Time,Depth,Parameter,Analysis.Method.Code,Value.Flags,Value,Unit,Data.Quality,Year
FRA00132,2021-04-16,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-05-11,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-06-14,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-07-09,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2021
FRA00132,2021-08-16,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-09-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-10-14,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-11-09,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00132,2021-12-13,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2016-01-25,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-02-09,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-03-29,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-04-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-05-30,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-06-21,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-07-28,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-08-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-09-30,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-10-21,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-11-24,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2016-12-12,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2016
FRA00133,2017-01-09,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-02-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-03-07,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-04-20,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-05-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-06-13,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-07-07,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-08-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-09-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-10-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-11-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2017-12-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2017
FRA00133,2018-01-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-02-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-03-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-04-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-07-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-09-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2018-11-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00133,2019-01-24,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-02-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-03-15,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-04-17,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-05-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-07-15,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-08-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-09-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-10-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-11-20,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2019-12-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
FRA00133,2021-01-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-02-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-03-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-04-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-05-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-06-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-07-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-08-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-09-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-10-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-11-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00133,2021-12-17,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
FRA00134,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-06-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-08-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00134,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-06-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-08-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-10-05,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00135,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-06-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-08-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00136,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-06-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-08-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00137,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-06-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-08-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00138,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-01-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-02-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-03-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-04-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-05-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-06-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-07-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-08-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-10-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-11-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00139,2016-12-19,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-01-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-02-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-03-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-04-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-05-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-06-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-07-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-08-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-10-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-11-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00140,2016-12-19,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-01-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-02-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-03-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-04-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-06-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-07-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-08-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-10-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-11-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00141,2016-12-19,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-01-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-02-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-03-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-05-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-06-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-07-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-08-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-10-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-11-30,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00142,2016-12-20,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-01-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-02-22,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-03-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-04-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-05-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-06-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-07-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-08-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-09-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-10-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-11-28,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00143,2016-12-19,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-01-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-02-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-03-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-04-26,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-05-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-06-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-07-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-08-31,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-10-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-11-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00144,2016-12-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-01-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-02-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-03-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-04-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-05-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-06-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-07-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-08-31,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-10-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-11-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00145,2016-12-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-01-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-02-24,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-03-23,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-04-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-05-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-06-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-07-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-08-31,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-09-27,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-10-25,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-11-29,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00146,2016-12-21,12:00,0.3,PFOS,0,,0.0333,µg/l,Fair,2016
FRA00147,2016-03-07,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00147,2016-05-09,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00147,2016-09-05,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00147,2016-11-14,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00147,2018-01-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-02-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-03-12,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-05-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-07-18,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-08-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-09-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-10-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00147,2018-11-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2016-03-08,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00148,2016-05-10,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00148,2016-09-06,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00148,2016-11-15,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00148,2018-01-15,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-02-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-03-12,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-07-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-08-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-09-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-10-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00148,2018-11-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2016-03-08,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00149,2016-05-10,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00149,2016-09-06,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00149,2016-11-15,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00149,2018-01-15,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-02-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-03-12,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-05-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-07-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-08-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-09-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-10-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00149,2018-11-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2016-03-08,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00150,2016-05-10,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00150,2016-09-06,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00150,2016-11-15,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00150,2018-01-15,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-02-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-03-13,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-05-14,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-06-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-07-03,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-08-07,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-09-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-10-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00150,2018-11-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2016-03-07,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00151,2016-05-09,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00151,2016-09-05,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00151,2016-11-14,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00151,2018-01-02,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-02-06,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-03-13,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-05-14,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-06-05,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2018
FRA00151,2018-07-18,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2018
FRA00151,2018-08-07,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-09-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-10-01,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00151,2018-11-06,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2018
FRA00152,2016-03-07,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00152,2016-05-09,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00152,2016-09-05,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00152,2016-11-14,12:00,0.3,PFOS,0,,0.1,µg/l,Fair,2016
FRA00152,2018-01-08,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00152,2018-02-05,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00152,2018-03-12,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00152,2018-04-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00152,2018-05-02,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2018
FRA00152,2018-06-04,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
FRA00152,2018-07-18,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2018
